サービス名,運営会社,施設名,都道府県,住所,最寄駅,設置場所詳細,営業時間,ブース数,料金（税込）,情報ソース,詳細URL,緯度,経度,ジオコード住所,ジオコードステータス,ジオコードクエリ,ジオコード方法
STATION BOOTH,株式会社JR東日本ビルディング,鳥取駅改札外,鳥取県,鳥取県鳥取市東品治町111‐1,,鳥取駅改札外,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/604/BOOTH,35.4939993,134.2258965,日本、〒680-0835 鳥取県鳥取市東品治町１１１ 鳥取駅,OK,鳥取県鳥取駅改札外,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,徳島駅改札外,徳島県,徳島県徳島市寺島本町西１丁目６１,,徳島駅改札外,平日:07:00-21:00 / 土:07:00-21:00 / 日祝:07:00-21:00,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/652/BOOTH,34.0742346,134.551158,日本、徳島県徳島市徳島駅,OK,徳島県徳島駅改札外,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,高松駅改札外,香川県,香川県高松市浜ノ町１丁目２０,,高松駅改札外,平日:07:00-21:00 / 土:07:00-21:00 / 日祝:07:00-21:00,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/650/BOOTH,34.3508968,134.0467094,日本、〒760-0011 香川県高松市浜ノ町１ 高松駅,OK,香川県高松駅改札外,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,岡山駅新幹線待合室内,岡山県,岡山県岡山市北区駅元町１-１,,岡山駅新幹線改札内待合室,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/547/BOOTH,34.6661212,133.9177335,日本、〒700-0024 岡山県岡山市北区駅元町１−１ 岡山駅,OK,岡山県岡山駅新幹線待合室内,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,弘前駅改札横 待合室内,青森県,青森県弘前市横町松本２７８-１,,弘前駅改札横待合室内,平日:07:30-19:30 / 土:07:30-19:30 / 日祝:07:30-19:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/344/BOOTH,40.6261266,140.4360114,日本、〒036-1311 青森県弘前市横町,OK,青森県弘前駅改札横 待合室内,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,八戸駅新幹線改札外,青森県,青森県八戸市尻内町矢沢１-１５,,八戸駅新幹線改札外,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/423/BOOTH,40.5092744,141.4311735,日本、〒039-1101 青森県八戸市尻内町館田２−２ 八戸駅,OK,青森県八戸駅新幹線改札外,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,青森空港旅客ターミナルビル1F(国内線チケットロビー内),青森県,青森県青森市大谷小谷１-５空港ターミナルビル,,旅客ターミナルビル1F 国内線チケットロビー内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/640/BOOTH,40.7385631,140.6893714,日本、〒030-0155 青森県青森市大谷小谷 国内線チケットロビー,OK,青森県青森空港旅客ターミナルビル1F(国内線チケットロビー内),geocoding
STATION BOOTH,株式会社JR東日本ビルディング,新倉敷駅新幹線改札内,岡山県,岡山県倉敷市新倉敷駅前２丁目８,,新倉敷駅改札内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/637/BOOTH,34.5649655,133.6787011,日本、〒710-0252 岡山県倉敷市玉島爪崎３９０−４ 新倉敷駅,OK,岡山県新倉敷駅新幹線改札内,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,七戸十和田駅改札外待合室内(Airブース),青森県,青森県上北郡七戸町荒熊内２５３,,七戸十和田駅改札外待合室内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,88円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/868/BOOTH,40.7200272,141.1538363,日本、〒039-2501 青森県上北郡七戸町荒熊内６７−４６ 七戸十和田駅,OK,青森県七戸十和田駅改札外待合室内(Airブース),geocoding
STATION BOOTH,株式会社JR東日本ビルディング,新青森駅新幹線改札外(待合室),青森県,青森県青森市石江高間１４０,,新青森駅改札外 待合室内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/142/BOOTH,40.8281932,140.6934715,日本、〒038-0003 青森県青森市石江高間140−２ 新青森駅,OK,青森県新青森駅新幹線改札外(待合室),geocoding
STATION BOOTH,株式会社JR東日本ビルディング,青森駅改札外(みどりの窓口内),青森県,青森県青森市柳川１丁目１-１,,青森駅西口 みどりの窓口内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/678/BOOTH,40.82884620000001,140.7342745,日本、青森県青森市青森駅,OK,青森県青森駅改札外(みどりの窓口内),geocoding
STATION BOOTH,株式会社JR東日本ビルディング,福山駅新幹線改札内,広島県,広島県福山市三之丸町３０-１さんすて福山,,福山駅新幹線改札内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/636/BOOTH,34.4889443,133.3625422,日本、〒720-0066 広島県福山市三之丸町３０ 福山駅,OK,広島県福山駅新幹線改札内,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,松江駅改札外,島根県,島根県松江市伊勢宮町４７２-２,,松江駅改札外,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/605/BOOTH,35.4640295,133.0638957,日本、〒690-0003 島根県松江市朝日町松江駅,OK,島根県松江駅改札外,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,高知駅改札外,高知県,高知県高知市栄田町２丁目１-１０,,高知駅改札外,平日:07:00-21:00 / 土:07:00-21:00 / 日祝:07:00-21:00,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/654/BOOTH,33.56723120000001,133.5437606,日本、高知県高知市高知駅,OK,高知県高知駅改札外,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,松山駅改札外待合室,愛媛県,愛媛県松山市湊町４丁目４-１,,松山駅改札外待合室内,平日:07:00-21:00 / 土:07:00-21:00 / 日祝:07:00-21:00,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/653/BOOTH,33.8355117,132.7639923,日本、愛媛県松山市,OK,愛媛県松山駅改札外待合室,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,広島駅新幹線改札外,広島県,広島県広島市南区松原町１広島駅新幹線口,,広島駅新幹線改札外,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1968/BOOTH,34.3987933,132.4768528,日本、〒732-0822 広島県広島市南区松原町１ 広島駅新幹線口,OK,広島県広島駅新幹線改札外,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,広島駅新幹線改札内,広島県,広島県広島市南区松原町１-２広島駅新幹線改札内,,広島駅新幹線改札内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/595/BOOTH,34.3984942,132.4751766,日本、〒732-0822 広島県広島市南区松原町１−２ 広島駅 新幹線改札内,OK,広島県広島駅新幹線改札内,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,広島合同庁舎４号館,広島県,広島県広島市中区上八丁堀６-３０広島合同庁舎4号館２Ｆ,,広島駅徒歩20分 広島合同庁舎4号館1階玄関ホール付近,平日:08:00-19:00,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/342/BOOTH,34.3994413,132.4629005,日本、〒730-0012 広島県広島市中区上八丁堀６−３０ 広島合同庁舎 4号館 ２Ｆ,OK,広島県広島合同庁舎４号館,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,広島合同庁舎３号館,広島県,広島県広島市中区上八丁堀６-３０,,広島駅徒歩21分 広島合同庁舎3号館1階2号館側ホール付近,平日:08:00-19:00,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/359/BOOTH,34.3996243,132.4615767,日本、〒730-0012 広島県広島市中区上八丁堀６−３０,OK,広島県広島合同庁舎３号館,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,PaO Work紙屋町駅東　野村不動産広島ビル,広島県,広島県広島市中区基町1丁目地下街１１,,紙屋町東駅徒歩1分,平日:08:30-20:30 / 土:08:30-20:30 / 日祝:08:30-20:30,,176円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1504/BOOTH,34.394381,132.4600463,日本、〒730-0032 広島県広島市中区立町２−２３,OK,広島県PaO Work紙屋町駅東　野村不動産広島ビル,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,徳山駅新幹線改札内,山口県,山口県周南市住崎町２-２,,徳山駅新幹線改札内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/603/BOOTH,34.049217,131.802725,日本、〒745-0026 山口県周南市住崎町２−２,OK,山口県徳山駅新幹線改札内,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,新山口駅新幹線改札内待合室,山口県,山口県山口市小郡令和１丁目２-１２９４,,新山口駅新幹線改札内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/727/BOOTH,34.093533,131.3963755,日本、〒754-0041 山口県山口市小郡令和１丁目２ 新山口駅,OK,山口県新山口駅新幹線改札内待合室,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,新千歳空港駅改札外 待合室内,北海道,北海道千歳市美々９８７-２２ターミナルビル,,新千歳空港駅改札外 待合室内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1498/BOOTH,42.78764779999999,141.6811348,日本、〒066-0012 北海道千歳市美々新千歳空港駅,OK,北海道新千歳空港駅改札外 待合室内,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,PaO Work 大通駅　札幌ノースプラザ,北海道,北海道札幌市中央区北１条西４丁目２-２1,,大通駅より徒歩3分,平日:07:30-21:30 / 土:07:30-21:30 / 日祝:07:30-21:30,,176円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1759/BOOTH,43.0624223,141.3513238,日本、〒060-0001 北海道札幌市中央区北１条西４丁目２−２ 1F,OK,北海道PaO Work 大通駅　札幌ノースプラザ,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,日本生命札幌ビル B1レストラン街,北海道,北海道札幌市南区真駒内柏丘１丁目７-１Ｂ１,,JR札幌駅徒歩4分(札幌駅前通地下歩行空間 直結),平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1527/BOOTH,42.9897103,141.3462812,日本、〒005-0022 北海道札幌市南区真駒内柏丘１丁目７−１ Ｂ１,OK,北海道日本生命札幌ビル B1レストラン街,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,札幌ステラプレイス センター４F,北海道,北海道札幌市中央区北５条西２丁目,,札幌駅直結 札幌駅ステラプレイスセンター4F,平日:10:15-19:00 / 土:10:15-19:00 / 日祝:10:15-19:00,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/430/BOOTH,43.0681096,141.3518039,日本、〒060-0005 北海道札幌市中央区北５条西２丁目,OK,北海道札幌ステラプレイス センター４F,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,PaO Work 札幌駅　野村不動産札幌ビル,北海道,北海道札幌市北区北７条西２丁目１５-１野村不動産札幌ビル,,札幌駅より徒歩2分,平日:09:30-20:00 / 土:09:30-20:00 / 日祝:09:30-20:00,,176円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1773/BOOTH,43.0701757,141.3518886,日本、〒060-0807 北海道札幌市北区北７条西２丁目１５−１ 野村不動産 札幌ビル,OK,北海道PaO Work 札幌駅　野村不動産札幌ビル,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,小倉駅新幹線改札内,福岡県,福岡県北九州市小倉北区浅野１丁目１-２,,小倉駅新幹線改札内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/596/BOOTH,33.8872994,130.8834857,〒802-0001 福岡県北九州市小倉北区浅野１丁目１−２,OK,STATION BOOTH 小倉駅新幹線改札内 福岡県,places
STATION BOOTH,株式会社JR東日本ビルディング,福岡空港 国際線ターミナル1F,福岡県,福岡県福岡市博多区青木７３９福岡空港国際線旅客ターミナルビル1階41001号室,,福岡空港 1F国際線到着ロビー,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1751/BOOTH,33.5841932,130.4443276,〒812-0851 福岡県福岡市博多区青木７３９ 福岡空港 国際線旅客ターミナルビル1階41001号室,OK,福岡空港 国際線ターミナル1F 福岡県,places
STATION BOOTH,株式会社JR東日本ビルディング,BIZ DESK 博多筑紫口 PaO,福岡県,福岡県福岡市博多区博多駅南１丁目２-１５,,博多駅徒歩3分,平日:07:30-21:30 / 土:08:30-21:30 / 日祝:08:30-21:30,,176円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1505/BOOTH,33.5863887,130.4221727,日本、福岡県福岡市博多区 筑紫口通り,OK,福岡県BIZ DESK 博多筑紫口 PaO,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,TKPガーデンシティ博多新幹線口店 CHATBOX,福岡県,福岡県福岡市博多区博多駅東２丁目５-３７9,,博多駅より徒歩3分,平日:09:00-18:00,,187円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1727/BOOTH,33.5892075,130.4219897,日本、〒812-0012 福岡県福岡市博多区博多駅中央街５−１４ 福さ屋本社ビル 3〜5階（事務所：3階,OK,福岡県TKPガーデンシティ博多新幹線口店 CHATBOX,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,博多駅新幹線改札内,福岡県,福岡県福岡市博多区博多駅中央街１-１,,博多駅新幹線改札内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/601/BOOTH,33.5899047,130.421319,日本、〒812-0012 福岡県福岡市博多区博多駅中央街１−１ JR博多駅新幹線構内 2階,OK,福岡県博多駅新幹線改札内,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,駅前中央ビル店 CHATBOX,福岡県,福岡県福岡市博多区博多駅前２丁目１６駅前中央ビル,,博多駅徒歩5分,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,187円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1674/BOOTH,33.5904654,130.4177147,日本、〒812-0011 福岡県福岡市博多区博多駅前２丁目１６ 駅前中央ビル,OK,福岡県駅前中央ビル店 CHATBOX,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,ミニマルワークブース博多 PaO,福岡県,福岡県福岡市博多区博多駅前２丁目１１-２２ライオンズマンション,,祇園駅徒歩3分,平日:08:00-21:30 / 土:08:00-21:30 / 日祝:08:00-21:30,,165円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1404/BOOTH,33.591806,130.415953,日本、〒812-0011 福岡県福岡市博多区博多駅前２丁目１１−２２ ライオンズマンションJoy博多,OK,福岡県ミニマルワークブース博多 PaO,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,博多駅前個室ブース PaO,福岡県,福岡県福岡市博多区博多駅４丁目２５-１５,,博多駅徒歩5分,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,165円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1410/BOOTH,33.5893031,130.4172468,日本、〒812-0011 福岡県福岡市博多区博多駅前,OK,福岡県博多駅前個室ブース PaO,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,ワークブース天神南 PaO,福岡県,福岡県福岡市中央区大名２丁目９-２,,天神南駅徒歩1分,平日:10:00-21:30 / 土:10:00-21:30 / 日祝:10:00-21:30,,165円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1469/BOOTH,33.5906337,130.3936377,日本、〒810-0041 福岡県福岡市中央区大名２丁目９−２,OK,福岡県ワークブース天神南 PaO,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,TKP天神スカイホール店 CHATBOX,福岡県,福岡県福岡市中央区天神１丁目４-１西日本新聞会館16階,,天神南駅より徒歩1分,平日:09:00-18:00,,187円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1728/BOOTH,33.5886461,130.4011817,日本、〒810-0001 福岡県福岡市中央区天神１丁目４−１ 西日本新聞会館 16階,OK,福岡県TKP天神スカイホール店 CHATBOX,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,ワークブース天神 PaO,福岡県,福岡県福岡市中央区大名２丁目９-２,,赤坂駅徒歩4分,平日:08:00-21:30 / 土:08:00-21:30 / 日祝:08:00-21:30,,165円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1419/BOOTH,33.5906337,130.3936377,日本、〒810-0041 福岡県福岡市中央区大名２丁目９−２,OK,福岡県ワークブース天神 PaO,geocoding
EXPRESS WORK-Booth,東海旅客鉄道株式会社（JR東海）,EXPRESS WORK-Booth 東京駅（日本橋口）,東京都,東京都千代田区丸の内１丁目２-９,東京駅,日本橋口［改札外］,平日土日祝 07:00-21:30,1人用：3台,330円/15分,https://expresswork.jp/,https://expresswork.jp/user/app/area-search/floor-map?floorMapId=1,35.6812996,139.7670658,日本、〒100-0005 東京都千代田区丸の内１丁目９ 東京駅,OK,東京都EXPRESS WORK-Booth 東京駅（日本橋口）,geocoding
EXPRESS WORK-Booth,東海旅客鉄道株式会社（JR東海）,EXPRESS WORK-Booth 品川駅（改札内）,東京都,東京都港区高輪３丁目２６-２７,品川駅,新幹線北口［改札内］,平日土日祝 07:00-21:30,1人用：3台,330円/15分,https://expresswork.jp/,https://expresswork.jp/user/app/area-search/floor-map?floorMapId=15,35.6284713,139.7387597,日本、〒108-0074 東京都港区高輪３丁目２６−２７ 品川駅,OK,東京都EXPRESS WORK-Booth 品川駅（改札内）,geocoding
EXPRESS WORK-Booth,東海旅客鉄道株式会社（JR東海）,EXPRESS WORK-Booth 新横浜駅（改札外）,神奈川県,神奈川県横浜市港北区篠原町２丁目２９３７,新横浜駅,改札外,平日土日祝 07:00-21:30,1人用：1台,330円/15分,https://expresswork.jp/,https://expresswork.jp/user/app/area-search/floor-map?floorMapId=16,35.5077419,139.6176572,日本、〒222-0033 神奈川県横浜市港北区篠原町２丁目２９３７,OK,神奈川県EXPRESS WORK-Booth 新横浜駅（改札外）,geocoding
EXPRESS WORK-Booth,東海旅客鉄道株式会社（JR東海）,EXPRESS WORK-Booth 三島駅,静岡県,静岡県三島市一番町１丁目１６-１,三島駅,新幹線北口改札［改札外］,平日土日祝 07:00-21:30,1人用：2台,330円/15分,https://expresswork.jp/,https://expresswork.jp/user/app/area-search/floor-map?floorMapId=18,35.1271814,138.9104687,日本、〒411-0033 静岡県三島市一番町１丁目１６−１,OK,静岡県EXPRESS WORK-Booth 三島駅,geocoding
EXPRESS WORK-Booth,東海旅客鉄道株式会社（JR東海）,EXPRESS WORK-Booth 静岡駅,静岡県,静岡県静岡市葵区黒金町50番地,静岡駅,コンコース［改札外］,平日土日祝 07:00-21:30,1人用：2台,330円/15分,https://expresswork.jp/,https://expresswork.jp/user/app/area-search/floor-map?floorMapId=13,34.9716725,138.3889984,日本、〒420-0851 静岡県静岡市葵区黒金町50番地,OK,静岡県EXPRESS WORK-Booth 静岡駅,geocoding
EXPRESS WORK-Booth,東海旅客鉄道株式会社（JR東海）,EXPRESS WORK-Booth 浜松駅,静岡県,静岡県浜松市中央区砂山町６-２,浜松駅,コンコース［改札外］,平日土日祝 07:00-21:30,1人用：2台,330円/15分,https://expresswork.jp/,https://expresswork.jp/user/app/area-search/floor-map?floorMapId=14,34.7037096,137.7348668,日本、〒430-0926 静岡県浜松市中央区砂山町６−２,OK,静岡県EXPRESS WORK-Booth 浜松駅,geocoding
EXPRESS WORK-Booth,東海旅客鉄道株式会社（JR東海）,EXPRESS WORK-Booth 豊橋駅,愛知県,愛知県豊橋市花田一番町西宿１１０-１０,豊橋駅,新幹線改札［改札内］,平日土日祝 07:00-21:30,1人用：2台,330円/15分,https://expresswork.jp/,https://expresswork.jp/user/app/area-search/floor-map?floorMapId=11,34.7625536,137.3812172,日本、〒440-0075 愛知県豊橋市花田町西宿無番地,OK,愛知県EXPRESS WORK-Booth 豊橋駅,geocoding
EXPRESS WORK-Booth,東海旅客鉄道株式会社（JR東海）,EXPRESS WORK-Booth 名古屋駅,愛知県,愛知県名古屋市中村区名駅１丁目１-４,名古屋駅,中央コンコース［改札外］,平日土日祝 07:00-21:30,1人用：11台,330円/15分,https://expresswork.jp/,https://expresswork.jp/user/app/area-search/floor-map?floorMapId=6,35.1705269,136.8820431,〒450-0002 愛知県名古屋市中村区名駅１丁目１−４ 東海道・山陽新幹線 JR名古屋駅,OK,EXPRESS WORK-Booth EXPRESS WORK-Booth 名古屋駅 愛知県,places
EXPRESS WORK-Booth,東海旅客鉄道株式会社（JR東海）,EXPRESS WORK-Booth JRセントラルタワーズ15階,愛知県,愛知県,名古屋駅,JRセントラルタワーズ15階,平日土日祝 07:00-21:30,1人用：4台,330円/15分,https://expresswork.jp/,https://expresswork.jp/user/app/area-search/floor-map?floorMapId=7,35.0182505,137.2923893,日本、愛知県,OK,愛知県EXPRESS WORK-Booth JRセントラルタワーズ15階,geocoding
EXPRESS WORK-Booth,東海旅客鉄道株式会社（JR東海）,EXPRESS WORK-Booth JRゲートタワー16階,愛知県,愛知県,名古屋駅,JRゲートタワー16階,平日土日祝 07:00-21:30,1人用：2台,330円/15分,https://expresswork.jp/,https://expresswork.jp/user/app/area-search/floor-map?floorMapId=26,35.0182505,137.2923893,日本、愛知県,OK,愛知県EXPRESS WORK-Booth JRゲートタワー16階,geocoding
EXPRESS WORK-Booth,東海旅客鉄道株式会社（JR東海）,EXPRESS WORK-Booth 京都駅,京都府,京都府京都市下京区東塩小路釜殿町３１-１,京都駅,待合室前［改札内］,平日土日祝 07:00-21:30,1人用：3台,330円/15分,https://expresswork.jp/,https://expresswork.jp/user/app/area-search/floor-map?floorMapId=8,34.9848203,135.7596932,〒600-8214 京都府京都市下京区東塩小路釜殿町３１−１,OK,EXPRESS WORK-Booth EXPRESS WORK-Booth 京都駅 京都府,places
EXPRESS WORK-Booth,東海旅客鉄道株式会社（JR東海）,EXPRESS WORK-Booth 新大阪駅（改札内）,大阪府,大阪府大阪市淀川区西中島５丁目１６-１東海道・山陽新幹線新大阪駅改札内,新大阪駅,改札内,平日土日祝 07:00-21:30,1人用：3台,330円/15分,https://expresswork.jp/,https://expresswork.jp/user/app/area-search/floor-map?floorMapId=9,34.7338577,135.5003037,日本、〒532-0011 大阪府大阪市淀川区西中島５丁目１６−１ 東海道・山陽 新幹線 新大阪駅 改札内,OK,大阪府EXPRESS WORK-Booth 新大阪駅（改札内）,geocoding
EXPRESS WORK-Booth,東海旅客鉄道株式会社（JR東海）,EXPRESS WORK-Booth 新大阪駅（改札外）,大阪府,大阪府大阪市淀川区西中島５丁目１６-１東海道・山陽新幹線新大阪駅改札内,新大阪駅,改札外,平日土日祝 07:00-21:30,1人用：3台,330円/15分,https://expresswork.jp/,https://expresswork.jp/user/app/area-search/floor-map?floorMapId=10,34.7338577,135.5003037,日本、〒532-0011 大阪府大阪市淀川区西中島５丁目１６−１ 東海道・山陽 新幹線 新大阪駅 改札内,OK,大阪府EXPRESS WORK-Booth 新大阪駅（改札外）,geocoding
EXPRESS WORK-Booth,東海旅客鉄道株式会社（JR東海）,EXPRESS WORK-Booth 東京駅（八重洲中央南口）,東京都,東京都千代田区丸の内１丁目７-７,東京駅,八重洲中央南口［改札内］,平日土日祝 07:00-21:30,1人用：1台,330円/15分,https://expresswork.jp/,https://expresswork.jp/user/app/area-search/floor-map?floorMapId=31,35.6831043,139.7690271,日本、〒100-0005 東京都千代田区丸の内１丁目９−１ JR 東京駅,OK,東京都EXPRESS WORK-Booth 東京駅（八重洲中央南口）,geocoding
EXPRESS WORK-Booth,東海旅客鉄道株式会社（JR東海）,EXPRESS WORK-Booth 品川駅（改札外）,東京都,東京都港区高輪３丁目２６-２７,品川駅,新幹線北口［改札外］,平日土日祝 07:00-20:30,1人用：1台,330円/15分,https://expresswork.jp/,https://expresswork.jp/user/app/area-search/floor-map?floorMapId=25,35.6284713,139.7387597,日本、〒108-0074 東京都港区高輪３丁目２６−２７ 品川駅,OK,東京都EXPRESS WORK-Booth 品川駅（改札外）,geocoding
EXPRESS WORK-Booth,東海旅客鉄道株式会社（JR東海）,EXPRESS WORK-Booth 新横浜駅（新横浜中央ビル3階）,神奈川県,神奈川県横浜市港北区篠原町２丁目２９３７,新横浜駅,新横浜中央ビル3階［改札外］,平日 07:30-20:00（土日祝定休）,1人用：3台,330円/15分,https://expresswork.jp/,https://expresswork.jp/user/app/area-search/floor-map?floorMapId=23,35.5077419,139.6176572,日本、〒222-0033 神奈川県横浜市港北区篠原町２丁目２９３７,OK,神奈川県EXPRESS WORK-Booth 新横浜駅（新横浜中央ビル3階）,geocoding
